%time powercore powersram powertrans tempcore tempsram temptrans
4.384 0.19735 1.46737 0.38215 2.02259730069 1.50921302991 1.38189118019
4.385 0.19816 1.46737 0.38215 2.0083595992 1.50970906853 1.36960932469
4.386 0.20336 1.4652 0.40096 2.02278124795 1.50930739456 1.38075337298
4.387 0.19715 1.46737 0.38215 2.02143767545 1.50929414893 1.38197284438
4.388 0.19725 1.46737 0.38215 2.00531431945 1.50978493124 1.3696898197
4.389 0.20363 1.4652 0.40096 2.02070503074 1.50937982287 1.38083231589
4.39 0.19725 1.46737 0.38215 2.0221017537 1.50936828968 1.38204968563
4.391 0.19741 1.46737 0.38215 2.00607743405 1.50986178729 1.36976632561
4.392 0.20386 1.4652 0.40096 2.02192201478 1.50945838007 1.38090896774
4.393 0.19727 1.46737 0.38215 2.02302330389 1.5094484384 1.38212780679
4.394 0.19705 1.46737 0.38215 2.00539267718 1.50994105181 1.36984539927
4.395 0.20371 1.4652 0.40096 2.02056159886 1.50953517635 1.38098845503
4.396 0.19693 1.46737 0.38215 2.02156555825 1.50952329022 1.38220638999
4.397 0.19755 1.46737 0.38215 2.00565404949 1.51001640784 1.36992322368
4.398 0.20362 1.4652 0.40096 2.0216967647 1.50961307904 1.38106589292
4.399 0.19745 1.46737 0.38215 2.0229471335 1.50960338474 1.38228461136
4.4 0.19729 1.46737 0.38215 2.00663190717 1.51009776292 1.37000252534
4.401 0.20352 1.4652 0.40096 2.02097974898 1.50969318845 1.38114626535
4.402 0.19765 1.46737 0.38215 2.02323918038 1.50968274518 1.38236523446
4.403 0.198 1.46708 0.38215 2.00918310166 1.51011220344 1.37008383601
4.404 0.20327 1.46549 0.40096 2.02263276587 1.50976616699 1.3812286715
4.405 0.19681 1.46737 0.38215 2.02066658006 1.50982475874 1.38244803635
4.406 0.19962 1.46694 0.38215 2.01112378467 1.51016880845 1.37016616749
4.407 0.20217 1.46564 0.40096 2.02424854373 1.50985079524 1.38131143346
4.408 0.19745 1.46737 0.38215 2.01980578021 1.50994136819 1.382530971
4.409 0.1994 1.46679 0.38215 2.01224926345 1.51022175355 1.3702488707
4.41 0.20189 1.46578 0.40096 2.02310856839 1.50992588482 1.38139382454
4.411 0.19733 1.46737 0.38215 2.01868202448 1.51004982138 1.38261242752
4.412 0.19964 1.46665 0.38215 2.01245266445 1.51027184022 1.37032912296
4.413 0.20152 1.46593 0.40096 2.02280472267 1.51000271328 1.38147334367
4.414 0.19739 1.46737 0.38215 2.01786525643 1.51016007713 1.38269118478
4.415 0.20104 1.4665 0.38215 2.01635910347 1.51032380628 1.37040819957
4.416 0.20027 1.46607 0.40096 2.02372661774 1.5100814051 1.3815540591
4.417 0.19715 1.46737 0.38215 2.01419010103 1.51026864955 1.38277241615
4.418 0.20099 1.46622 0.38215 2.01519159222 1.51033714844 1.37048817071
4.419 0.20008 1.46636 0.40096 2.02287809027 1.51014895168 1.38163263565
4.42 0.19707 1.46737 0.38215 2.01334998826 1.51040583353 1.38284957832
4.421 0.20272 1.46593 0.38215 2.01957099697 1.51035899781 1.3705652425
4.422 0.19915 1.46665 0.40096 2.02561394151 1.51022697857 1.38171186439
4.423 0.19719 1.46737 0.38215 2.01176206534 1.51055206901 1.38293087875
4.424 0.20215 1.46593 0.38215 2.01831747848 1.51044846075 1.37064698199
4.425 0.19866 1.46665 0.40096 2.0226263946 1.51030691406 1.38179265218
4.426 0.19765 1.46737 0.38215 2.01131735231 1.51062851874 1.38300972386
4.427 0.20258 1.46564 0.38908 2.02060165616 1.5104607466 1.37552107838
4.428 0.19829 1.46694 0.39403 2.02313045682 1.51037784852 1.38260493165
4.429 0.19799 1.46737 0.38215 2.01144928955 1.51077235064 1.3787033996
4.43 0.20389 1.46535 0.397 2.02519725734 1.51048964409 1.38048077832
4.431 0.19776 1.46723 0.38611 2.02591950929 1.51046359721 1.38328331948
4.432 0.19775 1.46737 0.38215 2.01000635216 1.51092548223 1.37366832559
4.433 0.20426 1.4652 0.40096 2.02555562858 1.51055109126 1.38254143033
4.434 0.19725 1.46737 0.38215 2.02563763643 1.5105447665 1.38347849434
4.435 0.19721 1.46737 0.38215 2.00721497591 1.51103679751 1.37108956663
4.436 0.20412 1.4652 0.40096 2.02339947198 1.51063079626 1.38218180392
4.437 0.19759 1.46737 0.38215 2.02584910731 1.51062112619 1.38336613056
4.438 0.19729 1.46737 0.38215 2.00833521449 1.51111417372 1.3710675471
4.439 0.20359 1.4652 0.40096 2.02236434602 1.51070668847 1.38219621314
4.44 0.19767 1.46737 0.38215 2.02459328017 1.51069409677 1.3834087725
4.441 0.19727 1.46737 0.38215 2.00834968876 1.51118773048 1.37111888989
4.442 0.20354 1.4652 0.40096 2.02219079594 1.51078129681 1.38225987384
4.443 0.19759 1.46737 0.38215 2.02426549644 1.51076886079 1.38347364538
4.444 0.19724 1.46737 0.38215 2.00805974692 1.51126260566 1.37119027497
4.445 0.20372 1.4652 0.40096 2.0226068315 1.51085736679 1.38233041623
4.446 0.19747 1.46737 0.38215 2.02452763552 1.51084603491 1.38354870882
4.447 0.19693 1.46737 0.38215 2.00700605251 1.5113387845 1.37126393868
4.448 0.2036 1.4652 0.40096 2.02137901685 1.51093162565 1.38240652898
4.449 0.19725 1.46737 0.38215 2.02346963324 1.51091945144 1.38362244862
4.45 0.19725 1.46737 0.38215 2.00715367065 1.5114129241 1.37133916245
4.451 0.20412 1.4652 0.40096 2.02368111386 1.5110096766 1.38248064804
4.452 0.19719 1.46737 0.38215 2.02507089816 1.51100073894 1.38369968677
4.453 0.19701 1.46737 0.38215 2.00669982272 1.51149315895 1.37141663751
4.454 0.20392 1.4652 0.40096 2.02256696833 1.51108731586 1.38255993909
4.455 0.19707 1.46737 0.38215 2.02412468554 1.51107692432 1.38377760646
4.456 0.19779 1.46737 0.38215 2.0083949317 1.51157143295 1.37149523979
4.457 0.20391 1.4652 0.40096 2.02488624751 1.51116965139 1.38263830931
4.458 0.19759 1.46737 0.38215 2.02593992049 1.51116120498 1.38385822085
4.459 0.19699 1.46737 0.38215 2.00801942581 1.5116543452 1.37157638754
4.46 0.20426 1.4652 0.40096 2.02378985213 1.5112494165 1.38272033858
4.461 0.19701 1.46737 0.38215 2.02523026527 1.51123931236 1.38393894461
4.462 0.19773 1.46737 0.38215 2.0084069021 1.51173272777 1.37165668359
4.463 0.20366 1.4652 0.40096 2.02423570828 1.51132855843 1.38279950466
4.464 0.19681 1.46737 0.38215 2.02320462836 1.51131568965 1.38401775528
4.465 0.19705 1.46737 0.38215 2.00583372162 1.51180464792 1.37173352973
4.466 0.20386 1.4652 0.40096 2.02259208769 1.51139869907 1.38287476335
4.467 0.19713 1.46737 0.38215 2.02435362931 1.5113884179 1.38409154236
4.468 0.19713 1.46737 0.38215 2.00703562584 1.51188093542 1.37180783353
4.469 0.20322 1.4652 0.40096 2.0213231378 1.51147386546 1.38294949797
4.47 0.19678 1.46737 0.38215 2.02160750968 1.51145947687 1.38416637671
4.471 0.19739 1.46737 0.38215 2.00646429851 1.51195140016 1.37188178902
4.472 0.20406 1.4652 0.40096 2.02417440528 1.51154981765 1.38302391809
4.473 0.19739 1.46737 0.38215 2.02593208157 1.51154282944 1.38424278958
4.474 0.1975 1.46737 0.38215 2.00912951038 1.51203844416 1.37196172337
4.475 0.204 1.4652 0.40096 2.02490860093 1.51163614722 1.38310675305
4.476 0.19733 1.46737 0.38215 2.02590026638 1.51162725899 1.38432747685
4.477 0.19715 1.46737 0.38215 2.00814909028 1.51212034914 1.37204641554
4.478 0.20492 1.4652 0.40096 2.02641278363 1.51171834768 1.38319079571
4.479 0.19719 1.46737 0.38215 2.02823641547 1.51171262471 1.38441120877
4.48 0.19687 1.46737 0.38215 2.00744388651 1.51220405867 1.3721301712
4.481 0.20396 1.4652 0.40096 2.02312034428 1.51179540715 1.38327313874
4.482 0.19747 1.46737 0.38215 2.02603040989 1.51178528612 1.38449110281
4.483 0.19777 1.46723 0.38215 2.01029586836 1.51224783733 1.37220828521
4.484 0.20313 1.46535 0.40096 2.02362767694 1.51187177537 1.38335114513
4.485 0.19733 1.46737 0.38215 2.02363793401 1.51189302299 1.38456874849
4.486 0.1988 1.46708 0.38215 2.01247216595 1.51229435621 1.37228581399
4.487 0.20257 1.46549 0.40096 2.02516447492 1.51194657954 1.3834297773
4.488 0.19739 1.46737 0.38215 2.02263143335 1.51200248803 1.38464833908
4.489 0.19964 1.46679 0.38215 2.0149026963 1.5123117575 1.37236597355
4.49 0.20207 1.46578 0.40096 2.0264352508 1.51202017134 1.38351123076
4.491 0.19758 1.46737 0.38215 2.02213484793 1.51214671783 1.38473057178
4.492 0.19974 1.46665 0.38215 2.01573572701 1.51237013361 1.37244833961
4.493 0.20116 1.46593 0.40096 2.02441853179 1.51209995922 1.38359313317
4.494 0.19759 1.46737 0.38215 2.01954171268 1.51225532066 1.38481072432
4.495 0.19983 1.4665 0.38215 2.01565380674 1.51241527534 1.37252634736
4.496 0.20052 1.46607 0.40096 2.02287368257 1.51216768231 1.38366953123
4.497 0.19745 1.46737 0.38215 2.01727118855 1.51235625193 1.38488536033
4.498 0.20055 1.46636 0.38215 2.0169168032 1.51245968403 1.37259993841
4.499 0.20032 1.46622 0.40096 2.02440461217 1.51224317477 1.38374374153
4.5 0.19759 1.46737 0.38215 2.01740590256 1.51246723492 1.38496092107
4.501 0.20132 1.46607 0.38215 2.0195153313 1.51247753595 1.37267721508
4.502 0.19973 1.4665 0.40096 2.02530145543 1.51231371156 1.38382319645
4.503 0.19739 1.46737 0.38215 2.01556769317 1.51260625464 1.38504145005
4.504 0.20197 1.46593 0.38215 2.02060502943 1.5125328007 1.37275775241
4.505 0.19944 1.46665 0.40096 2.02642532567 1.51239560385 1.38390397612
4.506 0.19773 1.46737 0.38215 2.01596219534 1.51272203252 1.38512250111
4.507 0.20245 1.46578 0.38512 2.02298174989 1.51258766465 1.37489486494
4.508 0.1982 1.46679 0.39799 2.02476722745 1.51247241505 1.38430066677
4.509 0.19745 1.46737 0.38215 2.01181339621 1.51282772989 1.38332386944
4.51 0.20326 1.46549 0.39304 2.02389270194 1.51259991412 1.38019679712
4.511 0.19811 1.46708 0.39007 2.02675155166 1.51254446829 1.38511295448
4.512 0.19739 1.46737 0.38215 2.01175532613 1.51297266731 1.37834368575
4.513 0.20351 1.4652 0.40096 2.02453325253 1.51262358783 1.38503520049
4.514 0.1975 1.46737 0.38215 2.02594112839 1.51261833144 1.38573876289
4.515 0.19721 1.46737 0.38215 2.00962162623 1.51311436907 1.37327235566
4.516 0.20351 1.4652 0.40096 2.02379782717 1.51270960089 1.38433236987
4.517 0.19739 1.46737 0.38215 2.02552238975 1.51269752175 1.38549408238
4.518 0.19701 1.46737 0.38215 2.00873736525 1.51318972097 1.3731863808
4.519 0.20406 1.4652 0.40096 2.02465643618 1.51278433038 1.38430598467
4.52 0.19684 1.46737 0.38215 2.02563740091 1.5127726188 1.38551695641
4.521 0.19719 1.46737 0.38215 2.00784220498 1.51326338712 1.373222544
4.522 0.20331 1.4652 0.40096 2.02304468432 1.51285578673 1.38436311718
4.523 0.19716 1.46737 0.38215 2.02430354835 1.51284291977 1.38557372731
4.524 0.19703 1.46737 0.38215 2.00808312908 1.51333488981 1.37329016896
4.525 0.2042 1.4652 0.40096 2.02505939109 1.51293144739 1.38442804139
4.526 0.19779 1.46737 0.38215 2.02873272767 1.51292522965 1.38564808701
4.527 0.19759 1.46737 0.38215 2.01201931499 1.51342320074 1.37336450861
4.528 0.20376 1.4652 0.40096 2.02614302597 1.51301991653 1.38451121117
4.529 0.19684 1.46737 0.38215 2.02535626951 1.51300709848 1.38572908051
4.53 0.19712 1.46737 0.38215 2.00789174541 1.51349682403 1.37344757368
4.531 0.20426 1.4652 0.40096 2.02564212595 1.51309231974 1.38458796421
4.532 0.19719 1.46737 0.38215 2.02749115254 1.51308385088 1.38580675203
4.533 0.19693 1.46737 0.38215 2.00860730994 1.51357556143 1.37352214467
4.534 0.20362 1.4652 0.40096 2.02361665569 1.51316757769 1.38466475937
4.535 0.19739 1.46737 0.38215 2.02613231897 1.5131562935 1.3858808581
4.536 0.19765 1.46737 0.38215 2.01091965244 1.51365167694 1.37359825885
4.537 0.20352 1.4652 0.40096 2.02559123411 1.51324827637 1.38474037968
4.538 0.19759 1.46737 0.38215 2.02680939688 1.51323726368 1.38595958034
4.539 0.19727 1.46737 0.38215 2.01065454585 1.51373136198 1.37367664204
4.54 0.20356 1.4652 0.40096 2.02475770881 1.51332619004 1.38482039038
4.541 0.19767 1.46737 0.38215 2.02708434815 1.51331497201 1.38603817273
4.542 0.19733 1.46737 0.38215 2.01110958162 1.51380992313 1.37375598124
4.543 0.20374 1.4652 0.40096 2.02553652483 1.51340541239 1.38489872813
4.544 0.19759 1.46737 0.38215 2.02753577343 1.51339454065 1.38611755534
4.545 0.19687 1.46737 0.38215 2.00980345504 1.51388740457 1.37383452989
4.546 0.2038 1.4652 0.40096 2.02437417286 1.51348033164 1.38497718965
4.547 0.19759 1.46737 0.38215 2.02756209836 1.51346964656 1.38619449232
4.548 0.19713 1.46737 0.38215 2.01052901452 1.51396407214 1.37391162971
4.549 0.2034 1.4652 0.40096 2.02413639312 1.51355706922 1.38505374617
4.55 0.19739 1.46737 0.38215 2.02599734196 1.51354400174 1.38627120772
4.551 0.19723 1.46737 0.38215 2.01010928032 1.5140374896 1.3739873587
4.552 0.20334 1.4652 0.40096 2.02419130311 1.51363157718 1.38512951497
4.553 0.19693 1.46737 0.38215 2.02463333705 1.51361740135 1.38634627635
4.554 0.19709 1.46737 0.38215 2.00836240462 1.51410839497 1.37406187262
4.555 0.20352 1.4652 0.40096 2.02407895011 1.51370283506 1.38520297386
4.556 0.19727 1.46737 0.38215 2.02601161534 1.51369190391 1.38642010266
4.557 0.19733 1.46737 0.38215 2.01015507771 1.51418628148 1.37413665843
4.558 0.20346 1.4652 0.40096 2.02490420166 1.5137820793 1.38527965903
4.559 0.19747 1.46737 0.38215 2.02664045654 1.51377135477 1.38649818787
4.56 0.19733 1.46737 0.38215 2.01088431547 1.51426635734 1.37421614572
4.561 0.20466 1.4652 0.40096 2.02836144514 1.51386596406 1.38536046152
4.562 0.19719 1.46737 0.38215 2.02966866168 1.51385955208 1.38658127488
4.563 0.19755 1.46737 0.38215 2.01134136426 1.51435349875 1.37430092995
4.564 0.20314 1.4652 0.40096 2.02508822622 1.51394643257 1.38544522951
4.565 0.19736 1.46737 0.38215 2.02572425482 1.51393236875 1.38666337765
4.566 0.1984 1.46708 0.38215 2.013535151 1.51435995151 1.37438022608
4.567 0.20267 1.46549 0.40096 2.02629581009 1.51401329974 1.38552321253
4.568 0.19713 1.46737 0.38215 2.02411404087 1.51406961114 1.38674071538
4.569 0.19811 1.46694 0.38215 2.01200820851 1.51440894427 1.37445649996
4.57 0.20165 1.46564 0.40096 2.02256751886 1.51408231447 1.38559806307
4.571 0.19741 1.46737 0.38215 2.0216255897 1.51416931525 1.38681319774
4.572 0.19912 1.46679 0.38215 2.01507918942 1.51445119975 1.37452782182
4.573 0.2019 1.46578 0.40096 2.0263109939 1.51415584146 1.38567087846
4.574 0.19713 1.46737 0.38215 2.02218699125 1.51428054018 1.38688878786
4.575 0.19992 1.46665 0.38215 2.01677323616 1.51450434443 1.37460597443
4.576 0.20088 1.46593 0.40096 2.02603961409 1.51423579699 1.38575115386
4.577 0.19727 1.46737 0.38215 2.01993427949 1.51439105247 1.38696937707
4.578 0.20074 1.4665 0.38215 2.01914103157 1.51455350491 1.37468602987
4.579 0.20037 1.46607 0.40096 2.02716579358 1.51431160232 1.38583137005
4.58 0.19759 1.46737 0.38215 2.01972787343 1.51450161584 1.38704974565
4.581 0.20141 1.46622 0.38215 2.02189440993 1.51457479023 1.37476673946
4.582 0.20004 1.46636 0.40096 2.02852188835 1.51438898507 1.38591329066
4.583 0.19759 1.46737 0.38215 2.01918947207 1.51464689885 1.38713234048
4.584 0.20212 1.46593 0.38215 2.02388399301 1.51459969196 1.37484956064
4.585 0.19945 1.46665 0.40096 2.02916035798 1.51446511799 1.38599650308
4.586 0.19681 1.46737 0.38215 2.01572080647 1.5147885716 1.38721474468
4.587 0.20219 1.46593 0.38215 2.02160799014 1.51468316841 1.37492946967
4.588 0.19872 1.46665 0.40096 2.0270145857 1.51454061515 1.38607355909
4.589 0.19713 1.46737 0.38215 2.01430150335 1.51486068305 1.38728912646
4.59 0.2027 1.46564 0.38908 2.02361948047 1.5146901639 1.37979881517
4.591 0.19794 1.46694 0.39403 2.02653616218 1.51460613319 1.38688104821
4.592 0.19733 1.46737 0.38215 2.01281264726 1.51499737515 1.38297772658
4.593 0.20341 1.46535 0.397 2.02593566248 1.51470960165 1.38475249843
4.594 0.19767 1.46723 0.38611 2.02805139396 1.5146814948 1.38755221751
4.595 0.19698 1.46737 0.38215 2.01148602687 1.51514191851 1.37793475329
4.596 0.20394 1.4652 0.40096 2.02638423499 1.51476433181 1.38680540716
4.597 0.19724 1.46737 0.38215 2.02840249762 1.51475757831 1.38774046353
4.598 0.19747 1.46737 0.38215 2.01178770228 1.51525293969 1.37535094701
4.599 0.20412 1.4652 0.40096 2.02829584604 1.51485028966 1.38644403138
4.6 0.19695 1.46737 0.38215 2.02843037023 1.51484006563 1.38762953093
4.601 0.19743 1.46737 0.38215 2.011032142 1.5153311676 1.37533151116
4.602 0.20372 1.4652 0.40096 2.02706962701 1.51492550878 1.38646060076
4.603 0.19759 1.46737 0.38215 2.02896900602 1.51491498349 1.38767383712
4.604 0.19707 1.46737 0.38215 2.01185422582 1.51540794453 1.37538436155
4.605 0.20406 1.4652 0.40096 2.02721007763 1.51500233567 1.38652568021
4.606 0.19739 1.46737 0.38215 2.02944401942 1.51499207985 1.38774021959
4.607 0.19793 1.46737 0.38215 2.01379053212 1.51548750954 1.37545789783
4.608 0.20368 1.4652 0.40096 2.02883353336 1.5150845107 1.3865993731
4.609 0.19701 1.46737 0.38215 2.02774888953 1.51507144722 1.38781858519
4.61 0.19745 1.46737 0.38215 2.01137676205 1.51556182423 1.37553367162
4.611 0.20366 1.4652 0.40096 2.02718111685 1.51515644608 1.38667602155
4.612 0.19736 1.46737 0.38215 2.02839948555 1.5151448096 1.38789190848
4.613 0.19725 1.46737 0.38215 2.01183840258 1.51563711879 1.37560834438
4.614 0.20363 1.4652 0.40096 2.02669634393 1.51523119948 1.38674908892
4.615 0.19785 1.46737 0.38215 2.02965068664 1.51522082219 1.38796699758
4.616 0.19745 1.46737 0.38215 2.0139195814 1.51571688006 1.37568357094
4.617 0.20377 1.4652 0.40096 2.02799689226 1.51531276325 1.38682741649
4.618 0.19707 1.46737 0.38215 2.02823321255 1.51529985231 1.3880453295
4.619 0.19695 1.46737 0.38215 2.01040225529 1.51578986166 1.375762146
4.62 0.20342 1.4652 0.40096 2.02525994912 1.51538145295 1.38690274658
4.621 0.19739 1.46737 0.38215 2.02772214775 1.51536882025 1.38811895629
4.622 0.19713 1.46737 0.38215 2.0116201319 1.51586207179 1.37583378651
4.623 0.20374 1.4652 0.40096 2.0267837991 1.51545689326 1.38697541184
4.624 0.19753 1.46737 0.38215 2.02925878173 1.51544666282 1.3881926601
4.625 0.19785 1.46737 0.38215 2.01427324237 1.51594331141 1.37591050759
4.626 0.20354 1.4652 0.40096 2.02866747441 1.51554083519 1.3870544811
4.627 0.19689 1.46737 0.38215 2.02741195052 1.5155272908 1.3882737562
4.628 0.19735 1.46737 0.38215 2.01110732415 1.51601749101 1.37599042703
4.629 0.20366 1.4652 0.40096 2.02723978214 1.51561243148 1.38713250272
4.63 0.19715 1.46737 0.38215 2.02819853421 1.51560082343 1.38834951215
4.631 0.19705 1.46737 0.38215 2.01107934002 1.51609215448 1.37606542628
4.632 0.20366 1.4652 0.40096 2.02650320436 1.51568581256 1.38720669758
4.633 0.19693 1.46737 0.38215 2.02755448629 1.51567342885 1.38842365938
4.634 0.1972 1.46737 0.38215 2.0108483124 1.51616504283 1.37613932867
4.635 0.20426 1.4652 0.40096 2.02853210696 1.51576178796 1.38728134937
4.636 0.19773 1.46737 0.38215 2.03166020875 1.51575573554 1.38850013292
4.637 0.19753 1.46737 0.38215 2.01457748102 1.5162525216 1.37621927479
4.638 0.20386 1.4652 0.40096 2.02906200792 1.51584870226 1.38736422402
4.639 0.19753 1.46737 0.38215 2.03034789494 1.51583817298 1.38858438466
4.64 0.19713 1.46737 0.38215 2.0129040597 1.5163309832 1.37630265537
4.641 0.20396 1.4652 0.40096 2.0280733556 1.51592494235 1.3874456886
4.642 0.19739 1.46737 0.38215 2.03010551238 1.51591382944 1.38866351531
4.643 0.19771 1.46737 0.38215 2.01408451199 1.51640799572 1.37638043595
4.644 0.2038 1.4652 0.40096 2.02939872024 1.51600399623 1.38752323654
4.645 0.19716 1.46737 0.38215 2.02932977927 1.51599167903 1.38874143741
4.646 0.19804 1.46723 0.38215 2.01437467445 1.51645183479 1.37645840006
4.647 0.20333 1.46535 0.40096 2.02909323196 1.516077338 1.38760128426
4.648 0.19721 1.46737 0.38215 2.02824103604 1.51609909136 1.38881902368
4.649 0.19841 1.46708 0.38215 2.01541304176 1.51649751147 1.37653552517
4.65 0.20248 1.46549 0.40096 2.02794655763 1.51614643135 1.38767809086
4.651 0.19733 1.46737 0.38215 2.02621981721 1.51620109981 1.38889496532
4.652 0.19964 1.46679 0.38215 2.01882194905 1.51651011964 1.37661108915
4.653 0.2014 1.46578 0.40096 2.02876412695 1.51621615939 1.38775479905
4.654 0.19707 1.46737 0.38215 2.02289594683 1.51633766067 1.38897192401
4.655 0.19957 1.46665 0.38215 2.01758435533 1.51655786597 1.37668697901
4.656 0.20188 1.46593 0.40096 2.02967454969 1.51629036518 1.38782995539
4.657 0.19733 1.46737 0.38215 2.02501360739 1.5164497644 1.38904743089
4.658 0.20027 1.4665 0.38215 2.02054334426 1.51661095792 1.37676397869
4.659 0.20098 1.46607 0.40096 2.02965211038 1.51636637676 1.38790890461
4.66 0.19819 1.46737 0.38215 2.02511203878 1.51656022964 1.38912755087
4.661 0.20123 1.46636 0.38215 2.02556300484 1.51666866365 1.37684565052
4.662 0.2003 1.46622 0.40096 2.03114389636 1.51645401149 1.38799279731
4.663 0.19727 1.46737 0.38215 2.02124643269 1.5166744474 1.38921172701
4.664 0.20112 1.46607 0.38215 2.02241696812 1.51667945002 1.37692743505
4.665 0.19953 1.4665 0.40096 2.02829498518 1.51651172566 1.38807107462
4.666 0.19725 1.46737 0.38215 2.01866917196 1.51680125348 1.38928610624
4.667 0.20166 1.46593 0.38215 2.02341049154 1.5167247658 1.37699897315
4.668 0.19906 1.46665 0.40096 2.02853527838 1.516583963 1.38814185786
4.669 0.19773 1.46737 0.38215 2.01881295283 1.5169080014 1.3893574135
4.67 0.20221 1.46578 0.38512 2.02626774372 1.51677298717 1.37912755309
4.671 0.19914 1.46679 0.39799 2.0306952197 1.51666025083 1.38853242246
4.672 0.19719 1.46737 0.38215 2.01802135712 1.51701956168 1.38755633573
4.673 0.20298 1.46549 0.39304 2.02696890721 1.51679031007 1.38443032225
4.674 0.19821 1.46708 0.39007 2.03040433796 1.51673227291 1.38934671957
4.675 0.19733 1.46737 0.38215 2.01597524334 1.51716075856 1.38257731296
4.676 0.20359 1.4652 0.40096 2.02878522807 1.51681170301 1.389268491
4.677 0.1975 1.46737 0.38215 2.03036432448 1.51680625596 1.38997154486
4.678 0.19687 1.46737 0.38215 2.01294094458 1.51730086353 1.37750449765
4.679 0.20359 1.4652 0.40096 2.02719757437 1.51689412828 1.38856354007
4.68 0.19718 1.46737 0.38215 2.02923768087 1.51688127399 1.3897241607
4.681 0.19738 1.46737 0.38215 2.0132854535 1.51737383091 1.3774156206
4.682 0.20411 1.4652 0.40096 2.03001407648 1.51697000918 1.38853497824
4.683 0.19705 1.46737 0.38215 2.03071011311 1.51695936443 1.38974628974
4.684 0.19707 1.46737 0.38215 2.012447465 1.51744989291 1.37745233524
4.685 0.20371 1.4652 0.40096 2.02810728303 1.51704243811 1.38859328643
4.686 0.19753 1.46737 0.38215 2.03073215869 1.51703172261 1.38980453419
4.687 0.19773 1.46737 0.38215 2.01552080864 1.51752721531 1.3775222644
4.688 0.20388 1.4652 0.40096 2.03080751275 1.51712463026 1.38866162988
4.689 0.19805 1.46737 0.38215 2.03312943753 1.51711592149 1.38988237264
4.69 0.19745 1.46737 0.38215 2.0166610357 1.51761197259 1.37759852006
4.691 0.20397 1.4652 0.40096 2.03063449657 1.51720746491 1.38874431687
4.692 0.19705 1.46737 0.38215 2.03076717528 1.51719426308 1.38996103845
4.693 0.19727 1.46737 0.38215 2.01324640143 1.51768418238 1.377678633
4.694 0.20394 1.4652 0.40096 2.02959298542 1.51727765688 1.38881813382
4.695 0.19721 1.46737 0.38215 2.03090452796 1.5172659867 1.3900355486
4.696 0.19727 1.46737 0.38215 2.01369103508 1.51775728274 1.37774954021
4.697 0.20388 1.4652 0.40096 2.02953043281 1.51735113983 1.38889144942
4.698 0.19725 1.46737 0.38215 2.03091825273 1.51733969754 1.39010729501
4.699 0.19687 1.46737 0.38215 2.01276949158 1.51783037481 1.37782377006
4.7 0.20346 1.4652 0.40096 2.02725800118 1.51742145253 1.38896369327
4.701 0.19713 1.46737 0.38215 2.02917974607 1.51740777546 1.39018003396
4.702 0.19753 1.46737 0.38215 2.01397907335 1.51790103112 1.37789438773
4.703 0.20452 1.4652 0.40096 2.03204670472 1.51750007202 1.38903689503
4.704 0.19759 1.46737 0.38215 2.03400871199 1.51749414146 1.39025568434
4.705 0.19705 1.46737 0.38215 2.01479695241 1.51798764272 1.37797505075
4.706 0.20372 1.4652 0.40096 2.02896983662 1.51757987968 1.38911838478
4.707 0.19745 1.46737 0.38215 2.03120622214 1.5175678318 1.39033695681
4.708 0.19701 1.46737 0.38215 2.01391560363 1.51806010989 1.3780530864
4.709 0.20432 1.4652 0.40096 2.03032196522 1.51765467116 1.38919503448
4.71 0.19765 1.46737 0.38215 2.03354742098 1.5176463121 1.39041247824
4.711 0.19756 1.46737 0.38215 2.01635534773 1.51814164099 1.37813033661
4.712 0.20342 1.4652 0.40096 2.02983683005 1.5177351837 1.38927334578
4.713 0.19705 1.46737 0.38215 2.02960564171 1.51772000622 1.39049116675
4.714 0.19733 1.46737 0.38215 2.01365792164 1.51821020357 1.37820652346
4.715 0.2042 1.4652 0.40096 2.03089764357 1.51780609436 1.38934780704
4.716 0.19779 1.46737 0.38215 2.03379520348 1.51779820784 1.39056521346
4.717 0.19753 1.46737 0.38215 2.01681880208 1.51829364089 1.37828295352
4.718 0.20345 1.4652 0.40096 2.03003840384 1.51788735897 1.38942627663
4.719 0.19709 1.46737 0.38215 2.02996535385 1.51787226331 1.39064428669
4.72 0.19779 1.46737 0.38215 2.01519897834 1.51836416154 1.37836024679
4.721 0.20328 1.4652 0.40096 2.02998582533 1.51795922608 1.38950189788
4.722 0.19713 1.46737 0.38215 2.02959469999 1.5179445508 1.3907182677
4.723 0.19719 1.46737 0.38215 2.01365737696 1.51843459871 1.37843318439
4.724 0.20396 1.4652 0.40096 2.03005396453 1.5180296678 1.38957399409
4.725 0.1969 1.46737 0.38215 2.03080129774 1.51801803848 1.39079084105
4.726 0.19827 1.46737 0.38215 2.0161879019 1.51851214367 1.37850712442
4.727 0.20306 1.4652 0.40096 2.03094910306 1.51810907112 1.38965007785
4.728 0.19739 1.46737 0.38215 2.02999719151 1.51809536287 1.39086823277
4.729 0.19812 1.46708 0.38215 2.01710086874 1.51852112607 1.37858523309
4.73 0.20218 1.46549 0.40096 2.02832899525 1.51817149083 1.38972783546
4.731 0.19747 1.46737 0.38215 2.02759773838 1.51822615795 1.39094425616
4.732 0.19899 1.46694 0.38215 2.01931580087 1.51857011314 1.37865967068
